submission_id,response1,startDate,context_picture,experiment_id,picture2,correct1,question1,problems,enjoyment,item,botresponse,correct2,understand,text,condition,sentence,target,age,response,comments,picture1,response3,education,languages,sex,RT,correct3,context,trial_number,startTime,attempts,picture,question3,fairprice,question2,size,response2,trial_name
1127,swordfish,Fri Dec 06 2019 09:49:19 GMT-0600 (Central Standard Time),NA,28,warmup/goldfish.png,swordfish,This is a ,none,1,fish,jessica,goldfish,,Please label the pictures below.,NA,NA,NA,38,NA,none,warmup/swordfish.jpg,fish,some_college,english,male,NA,fish,NA,2,1575647359468,2,NA,This is a ,500.00,These are both,NA,goldfish,warmup2
1127,paretkeet,Fri Dec 06 2019 09:49:19 GMT-0600 (Central Standard Time),NA,28,warmup/eagle.jpg,hummingbird,This is a ,none,1,birds,jessica,eagle,,Please label the pictures below.,NA,NA,NA,38,NA,none,warmup/colibri.jpg,bird,some_college,english,male,NA,birds,NA,3,1575647359468,1,NA,This is an ,500.00,These are both,NA,bald eagle,warmup2
1127,hummingbird,Fri Dec 06 2019 09:49:19 GMT-0600 (Central Standard Time),NA,28,warmup/eagle.jpg,hummingbird,This is a ,none,1,birds,jessica,eagle,,Please label the pictures below.,NA,NA,NA,38,NA,none,warmup/colibri.jpg,bird,some_college,english,male,NA,birds,NA,3,1575647359468,2,NA,This is an ,500.00,These are both,NA,eagle,warmup2
1127,hummingbird,Fri Dec 06 2019 09:49:19 GMT-0600 (Central Standard Time),NA,28,warmup/eagle.jpg,hummingbird,This is a ,none,1,birds,jessica,eagle,,Please label the pictures below.,NA,NA,NA,38,NA,none,warmup/colibri.jpg,birds,some_college,english,male,NA,birds,NA,3,1575647359468,3,NA,This is an ,500.00,These are both,NA,eagle,warmup2
1127,NA,Fri Dec 06 2019 09:49:19 GMT-0600 (Central Standard Time),images/bird-parade2.png,28,NA,NA,That ,none,1,birds,jessica,NA,,You also see this one:,predicative,You say to your friend:,eagle,38,eagle,none,NA,NA,some_college,english,male,,NA,You see the following:,1,1575647359468,NA,images/eagle.png,NA,500.00, is big.,big,NA,main2
1127,NA,Fri Dec 06 2019 09:49:19 GMT-0600 (Central Standard Time),images/fish-parade2.png,28,NA,NA,That ,none,1,fish,jessica,NA,,You also see this one:,predicative,You say to your friend:,clownfish,38,fish,none,NA,NA,some_college,english,male,,NA,You see the following:,2,1575647359468,NA,images/clownfish.png,NA,500.00, is small.,small,NA,main2
1127,NA,Fri Dec 06 2019 09:49:19 GMT-0600 (Central Standard Time),images/fish-parade.png,28,NA,NA,That ,none,1,fish,jessica,NA,,You also see this one:,predicative,You say to your friend:,goldfish,38,goldfish,none,NA,NA,some_college,english,male,,NA,You see the following:,3,1575647359468,NA,images/goldfish.png,NA,500.00, is small.,small,NA,main2
1147,swan,Fri Dec 06 2019 10:45:51 GMT-0500 (Eastern Standard Time),NA,28,warmup/canary.jpg,swan,This is a ,no,2,birds,elizabeth,canary,yes,Please label the pictures below.,NA,NA,NA,54,NA,no comments,warmup/swan.jpg,birds,graduated_college,english,female,NA,birds,NA,1,1575647151091,1,NA,This is a ,2.5,These are both,NA,robin,warmup1
1147,swan,Fri Dec 06 2019 10:45:51 GMT-0500 (Eastern Standard Time),NA,28,warmup/canary.jpg,swan,This is a ,no,2,birds,elizabeth,canary,yes,Please label the pictures below.,NA,NA,NA,54,NA,no comments,warmup/swan.jpg,birds,graduated_college,english,female,NA,birds,NA,1,1575647151091,2,NA,This is a ,2.5,These are both,NA,canary,warmup1
1147,lily,Fri Dec 06 2019 10:45:51 GMT-0500 (Eastern Standard Time),NA,28,warmup/sunflower.png,dandelion,This is a ,no,2,flowers,elizabeth,sunflower,yes,Please label the pictures below.,NA,NA,NA,54,NA,no comments,warmup/dandelion.jpg,flowers,graduated_college,english,female,NA,flowers,NA,2,1575647151091,1,NA,This is a ,2.5,These are both,NA,sunflower,warmup1
1147,lily,Fri Dec 06 2019 10:45:51 GMT-0500 (Eastern Standard Time),NA,28,warmup/sunflower.png,dandelion,This is a ,no,2,flowers,elizabeth,sunflower,yes,Please label the pictures below.,NA,NA,NA,54,NA,no comments,warmup/dandelion.jpg,flowers,graduated_college,english,female,NA,flowers,NA,2,1575647151091,2,NA,This is a ,2.5,These are both,NA,sunflower,warmup1
1147,dandelion,Fri Dec 06 2019 10:45:51 GMT-0500 (Eastern Standard Time),NA,28,warmup/sunflower.png,dandelion,This is a ,no,2,flowers,elizabeth,sunflower,yes,Please label the pictures below.,NA,NA,NA,54,NA,no comments,warmup/dandelion.jpg,flowers,graduated_college,english,female,NA,flowers,NA,2,1575647151091,3,NA,This is a ,2.5,These are both,NA,sunflower,warmup1
1147,goose,Fri Dec 06 2019 10:45:51 GMT-0500 (Eastern Standard Time),NA,28,warmup/sparrow.jpg,goose,This is a ,no,2,birds,elizabeth,sparrow,yes,Please label the pictures below.,NA,NA,NA,54,NA,no comments,warmup/goose.png,birds,graduated_college,english,female,NA,birds,NA,3,1575647151091,1,NA,This is a ,2.5,These are both,NA,robin,warmup1
1147,goose,Fri Dec 06 2019 10:45:51 GMT-0500 (Eastern Standard Time),NA,28,warmup/sparrow.jpg,goose,This is a ,no,2,birds,elizabeth,sparrow,yes,Please label the pictures below.,NA,NA,NA,54,NA,no comments,warmup/goose.png,birds,graduated_college,english,female,NA,birds,NA,3,1575647151091,2,NA,This is a ,2.5,These are both,NA,sparrow,warmup1
1147,NA,Fri Dec 06 2019 10:45:51 GMT-0500 (Eastern Standard Time),images/bird-parade3.png,28,NA,NA,That ,no,2,birds,elizabeth,NA,yes,You also see this one:,predicative,You say to your friend:,swan,54,bird,no comments,NA,NA,graduated_college,english,female,,NA,You see the following:,1,1575647151091,NA,images/swan.png,NA,2.5, is big.,big,NA,main1
1147,NA,Fri Dec 06 2019 10:45:51 GMT-0500 (Eastern Standard Time),images/flower-parade2.png,28,NA,NA,That ,no,2,flowers,elizabeth,NA,yes,You also see this one:,predicative,You say to your friend:,sunflower,54,flower,no comments,NA,NA,graduated_college,english,female,,NA,You see the following:,2,1575647151091,NA,images/sunflower.png,NA,2.5, is big.,big,NA,main1
1147,NA,Fri Dec 06 2019 10:45:51 GMT-0500 (Eastern Standard Time),images/bird-parade.png,28,NA,NA,That ,no,2,birds,elizabeth,NA,yes,You also see this one:,predicative,You say to your friend:,sparrow,54,bird,no comments,NA,NA,graduated_college,english,female,,NA,You see the following:,3,1575647151091,NA,images/sparrow.png,NA,2.5, is small.,small,NA,main1
1147,lily,Fri Dec 06 2019 10:45:51 GMT-0500 (Eastern Standard Time),NA,28,warmup/peony.png,daisy,This is a ,no,2,flowers,elizabeth,peony,yes,Please label the pictures below.,NA,NA,NA,54,NA,no comments,warmup/daisy.png,flowers,graduated_college,english,female,NA,flowers,NA,1,1575647151091,1,NA,This is a ,2.5,These are both,NA,rose,warmup2
1147,lily,Fri Dec 06 2019 10:45:51 GMT-0500 (Eastern Standard Time),NA,28,warmup/peony.png,daisy,This is a ,no,2,flowers,elizabeth,peony,yes,Please label the pictures below.,NA,NA,NA,54,NA,no comments,warmup/daisy.png,flowers,graduated_college,english,female,NA,flowers,NA,1,1575647151091,2,NA,This is a ,2.5,These are both,NA,rose,warmup2
1147,lily,Fri Dec 06 2019 10:45:51 GMT-0500 (Eastern Standard Time),NA,28,warmup/peony.png,daisy,This is a ,no,2,flowers,elizabeth,peony,yes,Please label the pictures below.,NA,NA,NA,54,NA,no comments,warmup/daisy.png,flowers,graduated_college,english,female,NA,flowers,NA,1,1575647151091,3,NA,This is a ,2.5,These are both,NA,rose,warmup2
1147,lily,Fri Dec 06 2019 10:45:51 GMT-0500 (Eastern Standard Time),NA,28,warmup/peony.png,daisy,This is a ,no,2,flowers,elizabeth,peony,yes,Please label the pictures below.,NA,NA,NA,54,NA,no comments,warmup/daisy.png,flowers,graduated_college,english,female,NA,flowers,NA,1,1575647151091,4,NA,This is a ,2.5,These are both,NA,rose,warmup2
1147,lily,Fri Dec 06 2019 10:45:51 GMT-0500 (Eastern Standard Time),NA,28,warmup/peony.png,daisy,This is a ,no,2,flowers,elizabeth,peony,yes,Please label the pictures below.,NA,NA,NA,54,NA,no comments,warmup/daisy.png,flowers,graduated_college,english,female,NA,flowers,NA,1,1575647151091,5,NA,This is a ,2.5,These are both,NA,rose,warmup2
1147,daisy,Fri Dec 06 2019 10:45:51 GMT-0500 (Eastern Standard Time),NA,28,warmup/peony.png,daisy,This is a ,no,2,flowers,elizabeth,peony,yes,Please label the pictures below.,NA,NA,NA,54,NA,no comments,warmup/daisy.png,flowers,graduated_college,english,female,NA,flowers,NA,1,1575647151091,6,NA,This is a ,2.5,These are both,NA,peony,warmup2
1147,oak,Fri Dec 06 2019 10:45:51 GMT-0500 (Eastern Standard Time),NA,28,warmup/bonsai.jpg,redwood|sequoia,This is a ,no,2,trees,elizabeth,bonsai,yes,Please label the pictures below.,NA,NA,NA,54,NA,no comments,warmup/sequoia.jpg,trees,graduated_college,english,female,NA,trees,NA,2,1575647151091,1,NA,This is a ,2.5,These are both,NA,almond,warmup2
1147,"redwood,sequoia",Fri Dec 06 2019 10:45:51 GMT-0500 (Eastern Standard Time),NA,28,warmup/bonsai.jpg,redwood|sequoia,This is a ,no,2,trees,elizabeth,bonsai,yes,Please label the pictures below.,NA,NA,NA,54,NA,no comments,warmup/sequoia.jpg,trees,graduated_college,english,female,NA,trees,NA,2,1575647151091,2,NA,This is a ,2.5,These are both,NA,bonsai,warmup2
1147,"redwood,sequoia",Fri Dec 06 2019 10:45:51 GMT-0500 (Eastern Standard Time),NA,28,warmup/bonsai.jpg,redwood|sequoia,This is a ,no,2,trees,elizabeth,bonsai,yes,Please label the pictures below.,NA,NA,NA,54,NA,no comments,warmup/sequoia.jpg,trees,graduated_college,english,female,NA,trees,NA,2,1575647151091,3,NA,This is a ,2.5,These are both,NA,bonsai,warmup2
1147,"redwood,sequoia",Fri Dec 06 2019 10:45:51 GMT-0500 (Eastern Standard Time),NA,28,warmup/bonsai.jpg,redwood|sequoia,This is a ,no,2,trees,elizabeth,bonsai,yes,Please label the pictures below.,NA,NA,NA,54,NA,no comments,warmup/sequoia.jpg,trees,graduated_college,english,female,NA,trees,NA,2,1575647151091,4,NA,This is a ,2.5,These are both,NA,bonsai,warmup2
1147,redwood,Fri Dec 06 2019 10:45:51 GMT-0500 (Eastern Standard Time),NA,28,warmup/bonsai.jpg,redwood|sequoia,This is a ,no,2,trees,elizabeth,bonsai,yes,Please label the pictures below.,NA,NA,NA,54,NA,no comments,warmup/sequoia.jpg,trees,graduated_college,english,female,NA,trees,NA,2,1575647151091,5,NA,This is a ,2.5,These are both,NA,bonsai,warmup2
1147,sardine,Fri Dec 06 2019 10:45:51 GMT-0500 (Eastern Standard Time),NA,28,warmup/clownfish.jpg,tuna,This is a ,no,2,fish,elizabeth,clownfish,yes,Please label the pictures below.,NA,NA,NA,54,NA,no comments,warmup/tuna.jpg,fishes,graduated_college,english,female,NA,fish,NA,3,1575647151091,1,NA,This is a ,2.5,These are both,NA,tilapia,warmup2
1147,tuna,Fri Dec 06 2019 10:45:51 GMT-0500 (Eastern Standard Time),NA,28,warmup/clownfish.jpg,tuna,This is a ,no,2,fish,elizabeth,clownfish,yes,Please label the pictures below.,NA,NA,NA,54,NA,no comments,warmup/tuna.jpg,fishes,graduated_college,english,female,NA,fish,NA,3,1575647151091,2,NA,This is a ,2.5,These are both,NA,clownfish,warmup2
1147,tuna,Fri Dec 06 2019 10:45:51 GMT-0500 (Eastern Standard Time),NA,28,warmup/clownfish.jpg,tuna,This is a ,no,2,fish,elizabeth,clownfish,yes,Please label the pictures below.,NA,NA,NA,54,NA,no comments,warmup/tuna.jpg,fish,graduated_college,english,female,NA,fish,NA,3,1575647151091,3,NA,This is a ,2.5,These are both,NA,clownfish,warmup2
1147,NA,Fri Dec 06 2019 10:45:51 GMT-0500 (Eastern Standard Time),images/tree-parade.png,28,NA,NA,That ,no,2,trees,elizabeth,NA,yes,You also see this one:,predicative,You say to your friend:,bonsai,54,tree,no comments,NA,NA,graduated_college,english,female,,NA,You see the following:,1,1575647151091,NA,images/bonsai.png,NA,2.5, is small.,small,NA,main2
1147,NA,Fri Dec 06 2019 10:45:51 GMT-0500 (Eastern Standard Time),images/fish-parade2.png,28,NA,NA,That ,no,2,fish,elizabeth,NA,yes,You also see this one:,predicative,You say to your friend:,clownfish,54,clownfish,no comments,NA,NA,graduated_college,english,female,,NA,You see the following:,2,1575647151091,NA,images/clownfish.png,NA,2.5, is small.,small,NA,main2
1147,NA,Fri Dec 06 2019 10:45:51 GMT-0500 (Eastern Standard Time),images/flower-parade.png,28,NA,NA,That ,no,2,flowers,elizabeth,NA,yes,You also see this one:,predicative,You say to your friend:,peony,54,flower,no comments,NA,NA,graduated_college,english,female,,NA,You see the following:,3,1575647151091,NA,images/peony.png,NA,2.5, is big.,big,NA,main2
1267,sequoia,Mon Dec 09 2019 13:31:03 GMT-0500 (Eastern Standard Time),NA,28,warmup/bonsai.jpg,redwood|sequoia,This is a ,no,2,trees,Elizabeth,bonsai,yes,Please label the pictures below.,NA,NA,NA,55,NA,Thanks,warmup/sequoia.jpg,trees,graduated_college,english,female,NA,trees,NA,1,1575916263912,1,NA,This is a ,1.00,These are both,NA,bonsai,warmup1
1267,goose,Mon Dec 09 2019 13:31:03 GMT-0500 (Eastern Standard Time),NA,28,warmup/sparrow.jpg,goose,This is a ,no,2,birds,Elizabeth,sparrow,yes,Please label the pictures below.,NA,NA,NA,55,NA,Thanks,warmup/goose.png,birds,graduated_college,english,female,NA,birds,NA,2,1575916263912,1,NA,This is a ,1.00,These are both,NA,wren,warmup1
1267,goose,Mon Dec 09 2019 13:31:03 GMT-0500 (Eastern Standard Time),NA,28,warmup/sparrow.jpg,goose,This is a ,no,2,birds,Elizabeth,sparrow,yes,Please label the pictures below.,NA,NA,NA,55,NA,Thanks,warmup/goose.png,birds,graduated_college,english,female,NA,birds,NA,2,1575916263912,2,NA,This is a ,1.00,These are both,NA,sparrow,warmup1
1267,dandelion,Mon Dec 09 2019 13:31:03 GMT-0500 (Eastern Standard Time),NA,28,warmup/sunflower.png,dandelion,This is a ,no,2,flowers,Elizabeth,sunflower,yes,Please label the pictures below.,NA,NA,NA,55,NA,Thanks,warmup/dandelion.jpg,flowers,graduated_college,english,female,NA,flowers,NA,3,1575916263912,1,NA,This is a ,1.00,These are both,NA,sunflower,warmup1
1267,NA,Mon Dec 09 2019 13:31:03 GMT-0500 (Eastern Standard Time),images/tree-parade.png,28,NA,NA,That ,no,2,trees,Elizabeth,NA,yes,You also see this one:,predicative,You say to your friend:,bonsai,55,tree,Thanks,NA,NA,graduated_college,english,female,,NA,You see the following:,1,1575916263912,NA,images/bonsai.png,NA,1.00, is small.,small,NA,main1
1267,NA,Mon Dec 09 2019 13:31:03 GMT-0500 (Eastern Standard Time),images/flower-parade2.png,28,NA,NA,That ,no,2,flowers,Elizabeth,NA,yes,You also see this one:,predicative,You say to your friend:,dandelion,55,flower,Thanks,NA,NA,graduated_college,english,female,,NA,You see the following:,2,1575916263912,NA,images/dandelion.png,NA,1.00, is small.,small,NA,main1
1267,NA,Mon Dec 09 2019 13:31:03 GMT-0500 (Eastern Standard Time),images/bird-parade.png,28,NA,NA,That ,no,2,birds,Elizabeth,NA,yes,You also see this one:,predicative,You say to your friend:,sparrow,55,bird,Thanks,NA,NA,graduated_college,english,female,,NA,You see the following:,3,1575916263912,NA,images/sparrow.png,NA,1.00, is small.,small,NA,main1
1267,daisy,Mon Dec 09 2019 13:31:03 GMT-0500 (Eastern Standard Time),NA,28,warmup/peony.png,daisy,This is a ,no,2,flowers,Elizabeth,peony,yes,Please label the pictures below.,NA,NA,NA,55,NA,Thanks,warmup/daisy.png,flowers,graduated_college,english,female,NA,flowers,NA,1,1575916263912,1,NA,This is a ,1.00,These are both,NA,peony,warmup2
1267,chihuahua,Mon Dec 09 2019 13:31:03 GMT-0500 (Eastern Standard Time),NA,28,warmup/doberman.png,chihuahua,This is a ,no,2,dogs,Elizabeth,doberman,yes,Please label the pictures below.,NA,NA,NA,55,NA,Thanks,warmup/chihuahua.jpg,dogs,graduated_college,english,female,NA,dogs,NA,2,1575916263912,1,NA,This is a ,1.00,These are both,NA,doberman pinscher,warmup2
1267,chihuahua,Mon Dec 09 2019 13:31:03 GMT-0500 (Eastern Standard Time),NA,28,warmup/doberman.png,chihuahua,This is a ,no,2,dogs,Elizabeth,doberman,yes,Please label the pictures below.,NA,NA,NA,55,NA,Thanks,warmup/chihuahua.jpg,dogs,graduated_college,english,female,NA,dogs,NA,2,1575916263912,2,NA,This is a ,1.00,These are both,NA,doberman,warmup2
1267,tuna,Mon Dec 09 2019 13:31:03 GMT-0500 (Eastern Standard Time),NA,28,warmup/clownfish.jpg,tuna,This is a ,no,2,fish,Elizabeth,clownfish,yes,Please label the pictures below.,NA,NA,NA,55,NA,Thanks,warmup/tuna.jpg,fish,graduated_college,english,female,NA,fish,NA,3,1575916263912,1,NA,This is a ,1.00,These are both,NA,clownfish,warmup2
1267,NA,Mon Dec 09 2019 13:31:03 GMT-0500 (Eastern Standard Time),images/flower-parade.png,28,NA,NA,That ,no,2,flowers,Elizabeth,NA,yes,You also see this one:,predicative,You say to your friend:,peony,55,flower,Thanks,NA,NA,graduated_college,english,female,,NA,You see the following:,1,1575916263912,NA,images/peony.png,NA,1.00, is big.,big,NA,main2
1267,NA,Mon Dec 09 2019 13:31:03 GMT-0500 (Eastern Standard Time),images/dog-parade.png,28,NA,NA,That ,no,2,dogs,Elizabeth,NA,yes,You also see this one:,predicative,You say to your friend:,doberman,55,dog,Thanks,NA,NA,graduated_college,english,female,,NA,You see the following:,2,1575916263912,NA,images/doberman.png,NA,1.00, is big.,big,NA,main2
1267,NA,Mon Dec 09 2019 13:31:03 GMT-0500 (Eastern Standard Time),images/fish-parade2.png,28,NA,NA,That ,no,2,fish,Elizabeth,NA,yes,You also see this one:,predicative,You say to your friend:,tuna,55,fish,Thanks,NA,NA,graduated_college,english,female,,NA,You see the following:,3,1575916263912,NA,images/tuna.png,NA,1.00, is big.,big,NA,main2
1077,gosling,Fri Dec 06 2019 08:43:35 GMT-0700 (Mountain Standard Time),NA,28,warmup/sparrow.jpg,goose,This is a ,None,2,birds,Linda,sparrow,yes,Please label the pictures below.,NA,NA,NA,62,NA,Thanks,warmup/goose.png,birds,graduated_college,English,female,NA,birds,NA,1,1575647015660,1,NA,This is a ,1.00,These are both,NA,dove,warmup1
1077,goose,Fri Dec 06 2019 08:43:35 GMT-0700 (Mountain Standard Time),NA,28,warmup/sparrow.jpg,goose,This is a ,None,2,birds,Linda,sparrow,yes,Please label the pictures below.,NA,NA,NA,62,NA,Thanks,warmup/goose.png,birds,graduated_college,English,female,NA,birds,NA,1,1575647015660,2,NA,This is a ,1.00,These are both,NA,sparrow,warmup1
1077,marigold,Fri Dec 06 2019 08:43:35 GMT-0700 (Mountain Standard Time),NA,28,warmup/peony.png,daisy,This is a ,None,2,flowers,Linda,peony,yes,Please label the pictures below.,NA,NA,NA,62,NA,Thanks,warmup/daisy.png,flowers,graduated_college,English,female,NA,flowers,NA,2,1575647015660,1,NA,This is a ,1.00,These are both,NA,rose,warmup1
1077,daisy,Fri Dec 06 2019 08:43:35 GMT-0700 (Mountain Standard Time),NA,28,warmup/peony.png,daisy,This is a ,None,2,flowers,Linda,peony,yes,Please label the pictures below.,NA,NA,NA,62,NA,Thanks,warmup/daisy.png,flowers,graduated_college,English,female,NA,flowers,NA,2,1575647015660,2,NA,This is a ,1.00,These are both,NA,peony,warmup1
1077,bowzer,Fri Dec 06 2019 08:43:35 GMT-0700 (Mountain Standard Time),NA,28,warmup/great-dane.jpg,pug,This is a ,None,2,dogs,Linda,great dane,yes,Please label the pictures below.,NA,NA,NA,62,NA,Thanks,warmup/pug.jpg,dogs,graduated_college,English,female,NA,dogs,NA,3,1575647015660,1,NA,This is a ,1.00,These are both,NA,dog,warmup1
1077,pub,Fri Dec 06 2019 08:43:35 GMT-0700 (Mountain Standard Time),NA,28,warmup/great-dane.jpg,pug,This is a ,None,2,dogs,Linda,great dane,yes,Please label the pictures below.,NA,NA,NA,62,NA,Thanks,warmup/pug.jpg,dogs,graduated_college,English,female,NA,dogs,NA,3,1575647015660,2,NA,This is a ,1.00,These are both,NA,great dane,warmup1
1077,pub,Fri Dec 06 2019 08:43:35 GMT-0700 (Mountain Standard Time),NA,28,warmup/great-dane.jpg,pug,This is a ,None,2,dogs,Linda,great dane,yes,Please label the pictures below.,NA,NA,NA,62,NA,Thanks,warmup/pug.jpg,dogs,graduated_college,English,female,NA,dogs,NA,3,1575647015660,3,NA,This is a ,1.00,These are both,NA,great dane,warmup1
1077,pub,Fri Dec 06 2019 08:43:35 GMT-0700 (Mountain Standard Time),NA,28,warmup/great-dane.jpg,pug,This is a ,None,2,dogs,Linda,great dane,yes,Please label the pictures below.,NA,NA,NA,62,NA,Thanks,warmup/pug.jpg,dogs,graduated_college,English,female,NA,dogs,NA,3,1575647015660,4,NA,This is a ,1.00,These are both,NA,great dane,warmup1
1077,pub,Fri Dec 06 2019 08:43:35 GMT-0700 (Mountain Standard Time),NA,28,warmup/great-dane.jpg,pug,This is a ,None,2,dogs,Linda,great dane,yes,Please label the pictures below.,NA,NA,NA,62,NA,Thanks,warmup/pug.jpg,dogs,graduated_college,English,female,NA,dogs,NA,3,1575647015660,5,NA,This is a ,1.00,These are both,NA,great dane,warmup1
1077,pug,Fri Dec 06 2019 08:43:35 GMT-0700 (Mountain Standard Time),NA,28,warmup/great-dane.jpg,pug,This is a ,None,2,dogs,Linda,great dane,yes,Please label the pictures below.,NA,NA,NA,62,NA,Thanks,warmup/pug.jpg,dogs,graduated_college,English,female,NA,dogs,NA,3,1575647015660,6,NA,This is a ,1.00,These are both,NA,great dane,warmup1
1077,NA,Fri Dec 06 2019 08:43:35 GMT-0700 (Mountain Standard Time),images/dog-parade2.png,28,NA,NA,That ,None,2,dogs,Linda,NA,yes,You also see this one:,predicative,You say to your friend:,great dane,62,great dane,Thanks,NA,NA,graduated_college,English,female,,NA,You see the following:,1,1575647015660,NA,images/great-dane.png,NA,1.00, is big.,big,NA,main1
1077,NA,Fri Dec 06 2019 08:43:35 GMT-0700 (Mountain Standard Time),images/bird-parade.png,28,NA,NA,That ,None,2,birds,Linda,NA,yes,You also see this one:,predicative,You say to your friend:,goose,62,goose,Thanks,NA,NA,graduated_college,English,female,,NA,You see the following:,2,1575647015660,NA,images/goose.png,NA,1.00, is big.,big,NA,main1
1077,NA,Fri Dec 06 2019 08:43:35 GMT-0700 (Mountain Standard Time),images/flower-parade.png,28,NA,NA,That ,None,2,flowers,Linda,NA,yes,You also see this one:,predicative,You say to your friend:,daisy,62,daisy,Thanks,NA,NA,graduated_college,English,female,,NA,You see the following:,3,1575647015660,NA,images/daisy.png,NA,1.00, is small.,small,NA,main1
1077,dachshun,Fri Dec 06 2019 08:43:35 GMT-0700 (Mountain Standard Time),NA,28,warmup/doberman.png,chihuahua,This is a ,None,2,dogs,Linda,doberman,yes,Please label the pictures below.,NA,NA,NA,62,NA,Thanks,warmup/chihuahua.jpg,dogs,graduated_college,English,female,NA,dogs,NA,1,1575647015660,1,NA,This is a ,1.00,These are both,NA,great dane,warmup2
1077,chihuahua,Fri Dec 06 2019 08:43:35 GMT-0700 (Mountain Standard Time),NA,28,warmup/doberman.png,chihuahua,This is a ,None,2,dogs,Linda,doberman,yes,Please label the pictures below.,NA,NA,NA,62,NA,Thanks,warmup/chihuahua.jpg,dogs,graduated_college,English,female,NA,dogs,NA,1,1575647015660,2,NA,This is a ,1.00,These are both,NA,doberman,warmup2
1077,daisy,Fri Dec 06 2019 08:43:35 GMT-0700 (Mountain Standard Time),NA,28,warmup/sunflower.png,dandelion,This is a ,None,2,flowers,Linda,sunflower,yes,Please label the pictures below.,NA,NA,NA,62,NA,Thanks,warmup/dandelion.jpg,flowers,graduated_college,English,female,NA,flowers,NA,2,1575647015660,1,NA,This is a ,1.00,These are both,NA,sunflower,warmup2
1077,dandelion,Fri Dec 06 2019 08:43:35 GMT-0700 (Mountain Standard Time),NA,28,warmup/sunflower.png,dandelion,This is a ,None,2,flowers,Linda,sunflower,yes,Please label the pictures below.,NA,NA,NA,62,NA,Thanks,warmup/dandelion.jpg,flowers,graduated_college,English,female,NA,flowers,NA,2,1575647015660,2,NA,This is a ,1.00,These are both,NA,sunflower,warmup2
1077,shark,Fri Dec 06 2019 08:43:35 GMT-0700 (Mountain Standard Time),NA,28,warmup/goldfish.png,swordfish,This is a ,None,2,fish,Linda,goldfish,yes,Please label the pictures below.,NA,NA,NA,62,NA,Thanks,warmup/swordfish.jpg,fish,graduated_college,English,female,NA,fish,NA,3,1575647015660,1,NA,This is a ,1.00,These are both,NA,goldfish,warmup2
1077,swordfish,Fri Dec 06 2019 08:43:35 GMT-0700 (Mountain Standard Time),NA,28,warmup/goldfish.png,swordfish,This is a ,None,2,fish,Linda,goldfish,yes,Please label the pictures below.,NA,NA,NA,62,NA,Thanks,warmup/swordfish.jpg,fish,graduated_college,English,female,NA,fish,NA,3,1575647015660,2,NA,This is a ,1.00,These are both,NA,goldfish,warmup2
1077,NA,Fri Dec 06 2019 08:43:35 GMT-0700 (Mountain Standard Time),images/fish-parade.png,28,NA,NA,That ,None,2,fish,Linda,NA,yes,You also see this one:,predicative,You say to your friend:,swordfish,62,swordfish,Thanks,NA,NA,graduated_college,English,female,,NA,You see the following:,1,1575647015660,NA,images/swordfish.png,NA,1.00, is big.,big,NA,main2
1077,NA,Fri Dec 06 2019 08:43:35 GMT-0700 (Mountain Standard Time),images/flower-parade2.png,28,NA,NA,That ,None,2,flowers,Linda,NA,yes,You also see this one:,predicative,You say to your friend:,dandelion,62,daisy,Thanks,NA,NA,graduated_college,English,female,,NA,You see the following:,2,1575647015660,NA,images/dandelion.png,NA,1.00, is small.,small,NA,main2
1077,NA,Fri Dec 06 2019 08:43:35 GMT-0700 (Mountain Standard Time),images/dog-parade.png,28,NA,NA,That ,None,2,dogs,Linda,NA,yes,You also see this one:,predicative,You say to your friend:,chihuahua,62,chihuahua,Thanks,NA,NA,graduated_college,English,female,,NA,You see the following:,3,1575647015660,NA,images/chihuahua.png,NA,1.00, is small.,small,NA,main2
1269,fish,Mon Dec 09 2019 12:32:47 GMT-0600 (Central Standard Time),NA,28,warmup/goldfish.png,swordfish,This is a ,No,2,fish,Margaret,goldfish,confused,Please label the pictures below.,NA,NA,NA,72,NA,I couldn't remember what the birds in the last set were.,warmup/swordfish.jpg,fish,graduated_high_school,English,female,NA,fish,NA,1,1575916367234,1,NA,This is a ,1,These are both,NA,fish,warmup1
1269,swordfish,Mon Dec 09 2019 12:32:47 GMT-0600 (Central Standard Time),NA,28,warmup/goldfish.png,swordfish,This is a ,No,2,fish,Margaret,goldfish,confused,Please label the pictures below.,NA,NA,NA,72,NA,I couldn't remember what the birds in the last set were.,warmup/swordfish.jpg,fish,graduated_high_school,English,female,NA,fish,NA,1,1575916367234,2,NA,This is a ,1,These are both,NA,gold fish,warmup1
1269,swordfish,Mon Dec 09 2019 12:32:47 GMT-0600 (Central Standard Time),NA,28,warmup/goldfish.png,swordfish,This is a ,No,2,fish,Margaret,goldfish,confused,Please label the pictures below.,NA,NA,NA,72,NA,I couldn't remember what the birds in the last set were.,warmup/swordfish.jpg,fish,graduated_high_school,English,female,NA,fish,NA,1,1575916367234,3,NA,This is a ,1,These are both,NA,gold fish,warmup1
