submission_id,question,response1,sentence_left,context_picture,experiment_id,picture2,correct1,question1,problems,enjoyment,item,botresponse,trials,correct2,pic_spec,understand,text,condition,sentence,age,response,comments,ref_spec,picture1,response3,education,target_size,name,languages,sex,RT,correct3,context,trial_number,startTime,attempts,question3,fairprice,question2,response2,correct,adj_cond,trial_name
543,NA,marlin,NA,NA,13,warmup/goldfish.png,swordfish,This is a,no,1,fish,barbara,NA,goldfish,NA,yes,Please label the pictures below.,NA,NA,60,NA,NA,NA,warmup/swordfish.jpg,fish,graduated_high_school,NA,NA,English,male,NA,fish,NA,1,1570713621103,1,This is a,1,These are both,goldfish,NA,NA,warmup1
543,NA,Swordfish,NA,NA,13,warmup/goldfish.png,swordfish,This is a,no,1,fish,barbara,NA,goldfish,NA,yes,Please label the pictures below.,NA,NA,60,NA,NA,NA,warmup/swordfish.jpg,fish,graduated_high_school,NA,NA,English,male,NA,fish,NA,1,1570713621103,2,This is a,1,These are both,goldfish,NA,NA,warmup1
543,NA,Hun=mmingbird,NA,NA,13,warmup/eagle.jpg,hummingbird,This is a,no,1,birds,barbara,NA,eagle,NA,yes,Please label the pictures below.,NA,NA,60,NA,NA,NA,warmup/colibri.jpg,Birds,graduated_high_school,NA,NA,English,male,NA,birds,NA,2,1570713621103,1,This is an,1,These are both,Eagle,NA,NA,warmup1
543,NA,Hummingbird,NA,NA,13,warmup/eagle.jpg,hummingbird,This is a,no,1,birds,barbara,NA,eagle,NA,yes,Please label the pictures below.,NA,NA,60,NA,NA,NA,warmup/colibri.jpg,Birds,graduated_high_school,NA,NA,English,male,NA,birds,NA,2,1570713621103,2,This is an,1,These are both,Eagle,NA,NA,warmup1
543,NA,Dandelion,NA,NA,13,warmup/sunflower.png,dandelion,This is a,no,1,flowers,barbara,NA,sunflower,NA,yes,Please label the pictures below.,NA,NA,60,NA,NA,NA,warmup/dandelion.jpg,Flowers,graduated_high_school,NA,NA,English,male,NA,flowers,NA,3,1570713621103,1,This is a,1,These are both,Sunflower,NA,NA,warmup1
543,What do you think your friend meant?,NA,It is small relative to other,images/bird-parade-basic.png,13,NA,NA,NA,no,1,birds,barbara,NA,NA,0,yes,"You and your friend see another  hummingbird (not pictured), and your friend says: <br/><b>That's a small hummingbird.</b>",prenominal,NA,60,Hummingbirds,NA,1,NA,NA,graduated_high_school,small,NA,English,male,NA,NA,You and your friend see the following:,1,1570713621103,NA,NA,1,NA,NA,NA,basic,custom_main_text1
543,Please rephrase your friend's comment.,NA,It is small relative to other,images/fish-parade-basic.png,13,NA,NA,NA,no,1,fish,barbara,NA,NA,0,yes,"You and your friend see another  goldfish (not pictured), and your friend says: <br/><b>That's a small one.</b>",prenominal,NA,60,Fish,NA,2,NA,NA,graduated_high_school,small,NA,English,male,NA,NA,You and your friend see the following:,2,1570713621103,NA,NA,1,NA,NA,NA,basic,custom_main_text1
543,What do you think your friend meant?,NA,It is small relative to other,images/flower-parade-dandelion.png,13,NA,NA,NA,no,1,flowers,barbara,NA,NA,1,yes,"You and your friend see another  dandelion (not pictured), and your friend says: <br/><b>That's a small one.</b>",prenominal,NA,60,dandelions,NA,2,NA,NA,graduated_high_school,small,NA,English,male,NA,NA,You and your friend see the following:,3,1570713621103,NA,NA,1,NA,NA,NA,congr,custom_main_text1
543,NA,Pug,NA,NA,13,warmup/great-dane.jpg,pug,This is a,no,1,dogs,barbara,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,60,NA,NA,NA,warmup/pug.jpg,Dogs,graduated_high_school,NA,NA,English,male,NA,dogs,NA,1,1570713621103,1,This is a,1,These are both,Labrador,NA,NA,warmup2
543,NA,Pug,NA,NA,13,warmup/great-dane.jpg,pug,This is a,no,1,dogs,barbara,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,60,NA,NA,NA,warmup/pug.jpg,Dogs,graduated_high_school,NA,NA,English,male,NA,dogs,NA,1,1570713621103,2,This is a,1,These are both,Great Dane,NA,NA,warmup2
543,NA,Sequoia,NA,NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,no,1,trees,barbara,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,60,NA,NA,NA,warmup/sequoia.png,trees,graduated_high_school,NA,NA,English,male,NA,trees,NA,2,1570713621103,1,This is a,1,These are both,Bonsai,NA,NA,warmup2
543,NA,CHihuaa,NA,NA,13,warmup/doberman.png,chihuahua,This is a,no,1,dogs,barbara,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,60,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_high_school,NA,NA,English,male,NA,dogs,NA,3,1570713621103,1,This is a,1,These are both,Rotweiller,NA,NA,warmup2
543,NA,chihuahua,NA,NA,13,warmup/doberman.png,chihuahua,This is a,no,1,dogs,barbara,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,60,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_high_school,NA,NA,English,male,NA,dogs,NA,3,1570713621103,2,This is a,1,These are both,doberman,NA,NA,warmup2
543,What do you think your friend meant?,NA,It is big relative to other,images/tree-parade-redwood.png,13,NA,NA,NA,no,1,trees,barbara,NA,NA,1,yes,"You and your friend see another  redwood (not pictured), and your friend says: <br/><b>That's a big redwood.</b>",prenominal,NA,60,trees,NA,1,NA,NA,graduated_high_school,big,NA,English,male,NA,NA,You and your friend see the following:,1,1570713621103,NA,NA,1,NA,NA,NA,congr,custom_main_text2
543,What do you think your friend meant?,NA,It is big relative to other,images/dog-parade-basic.png,13,NA,NA,NA,no,1,dogs1,barbara,NA,NA,0,yes,"You and your friend see another  doberman (not pictured), and your friend says: <br/><b>That's a big dog.</b>",prenominal,NA,60,dogs,NA,0,NA,NA,graduated_high_school,big,NA,English,male,NA,NA,You and your friend see the following:,2,1570713621103,NA,NA,1,NA,NA,NA,basic,custom_main_text2
543,What do you think your friend meant?,NA,It is big relative to other,images/dog-parade-great-dane.png,13,NA,NA,NA,no,1,dogs2,barbara,NA,NA,1,yes,"You and your friend see another  great dane (not pictured), and your friend says: <br/><b>That's a big dog.</b>",prenominal,NA,60,dogs,NA,0,NA,NA,graduated_high_school,big,NA,English,male,NA,NA,You and your friend see the following:,3,1570713621103,NA,NA,1,NA,NA,NA,congr,custom_main_text2
542,<i>What do you think Speaker A meant? </i>,NA,The Empire State Building is tall relative to other,NA,13,NA,NA,NA,no,1,NA,Margaret,1,NA,NA,yes,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",29,other buildings,ty,NA,NA,NA,graduated_high_school,NA,comp_class_warmup,english,male,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br /><br />,1,1570713764403,1,NA,10,NA,NA,"buildings, scyscrapers, houses, constructions (choose one)",NA,comp_class_warmup
542,<i>What do you think Speaker A meant? </i>,NA,The Empire State Building is tall relative to other,NA,13,NA,NA,NA,no,1,NA,Margaret,1,NA,NA,yes,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",29,buildings,ty,NA,NA,NA,graduated_high_school,NA,comp_class_warmup,english,male,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br /><br />,1,1570713764403,2,NA,10,NA,NA,"buildings, scyscrapers, houses, constructions (choose one)",NA,comp_class_warmup
542,NA,tree,NA,NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,no,1,trees,Margaret,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,29,NA,ty,NA,warmup/sequoia.png,trees,graduated_high_school,NA,NA,english,male,NA,trees,NA,1,1570713764403,1,This is a,10,These are both,bonsai,NA,NA,warmup1
542,NA,redwood,NA,NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,no,1,trees,Margaret,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,29,NA,ty,NA,warmup/sequoia.png,trees,graduated_high_school,NA,NA,english,male,NA,trees,NA,1,1570713764403,2,This is a,10,These are both,bonsai,NA,NA,warmup1
542,NA,dog,NA,NA,13,warmup/doberman.png,chihuahua,This is a,no,1,dogs,Margaret,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,29,NA,ty,NA,warmup/chihuahua.jpg,dog,graduated_high_school,NA,NA,english,male,NA,dogs,NA,2,1570713764403,1,This is a,10,These are both,dog,NA,NA,warmup1
542,NA,chihuahua,NA,NA,13,warmup/doberman.png,chihuahua,This is a,no,1,dogs,Margaret,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,29,NA,ty,NA,warmup/chihuahua.jpg,dog,graduated_high_school,NA,NA,english,male,NA,dogs,NA,2,1570713764403,2,This is a,10,These are both,doberman,NA,NA,warmup1
542,NA,chihuahua,NA,NA,13,warmup/doberman.png,chihuahua,This is a,no,1,dogs,Margaret,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,29,NA,ty,NA,warmup/chihuahua.jpg,dog,graduated_high_school,NA,NA,english,male,NA,dogs,NA,2,1570713764403,3,This is a,10,These are both,doberman,NA,NA,warmup1
542,NA,chihuahua,NA,NA,13,warmup/doberman.png,chihuahua,This is a,no,1,dogs,Margaret,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,29,NA,ty,NA,warmup/chihuahua.jpg,dog,graduated_high_school,NA,NA,english,male,NA,dogs,NA,2,1570713764403,4,This is a,10,These are both,doberman,NA,NA,warmup1
542,NA,chihuahua,NA,NA,13,warmup/doberman.png,chihuahua,This is a,no,1,dogs,Margaret,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,29,NA,ty,NA,warmup/chihuahua.jpg,dog,graduated_high_school,NA,NA,english,male,NA,dogs,NA,2,1570713764403,5,This is a,10,These are both,doberman,NA,NA,warmup1
542,NA,chihuahua,NA,NA,13,warmup/doberman.png,chihuahua,This is a,no,1,dogs,Margaret,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,29,NA,ty,NA,warmup/chihuahua.jpg,dog,graduated_high_school,NA,NA,english,male,NA,dogs,NA,2,1570713764403,6,This is a,10,These are both,doberman,NA,NA,warmup1
542,NA,chihuahua,NA,NA,13,warmup/doberman.png,chihuahua,This is a,no,1,dogs,Margaret,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,29,NA,ty,NA,warmup/chihuahua.jpg,dog,graduated_high_school,NA,NA,english,male,NA,dogs,NA,2,1570713764403,7,This is a,10,These are both,doberman,NA,NA,warmup1
542,NA,chihuahua,NA,NA,13,warmup/doberman.png,chihuahua,This is a,no,1,dogs,Margaret,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,29,NA,ty,NA,warmup/chihuahua.jpg,dogs,graduated_high_school,NA,NA,english,male,NA,dogs,NA,2,1570713764403,8,This is a,10,These are both,doberman,NA,NA,warmup1
542,NA,hummingbird,NA,NA,13,warmup/eagle.jpg,hummingbird,This is a,no,1,birds,Margaret,NA,eagle,NA,yes,Please label the pictures below.,NA,NA,29,NA,ty,NA,warmup/colibri.jpg,birds,graduated_high_school,NA,NA,english,male,NA,birds,NA,3,1570713764403,1,This is an,10,These are both,eagle,NA,NA,warmup1
542,What do you think your friend meant?,NA,It is small relative to other,images/dog-parade-chihuahua.png,13,NA,NA,NA,no,1,dogs1,Margaret,NA,NA,1,yes,"You and your friend see another  chihuahua (not pictured), and your friend says: <br/><b>That's a small dog.</b>",prenominal,NA,29,dogs,ty,0,NA,NA,graduated_high_school,small,NA,english,male,NA,NA,You and your friend see the following:,1,1570713764403,NA,NA,10,NA,NA,NA,congr,custom_main_text1
542,What do you think your friend meant?,NA,It is small relative to other,images/tree-parade-basic.png,13,NA,NA,NA,no,1,trees,Margaret,NA,NA,0,yes,"You and your friend see another  bonsai (not pictured), and your friend says: <br/><b>That's a small bonsai.</b>",prenominal,NA,29,trees,ty,1,NA,NA,graduated_high_school,small,NA,english,male,NA,NA,You and your friend see the following:,2,1570713764403,NA,NA,10,NA,NA,NA,basic,custom_main_text1
542,What do you think your friend meant?,NA,It is big relative to other,images/bird-parade-eagle.png,13,NA,NA,NA,no,1,birds,Margaret,NA,NA,1,yes,"You and your friend see another  eagle (not pictured), and your friend says: <br/><b>That's a big eagle.</b>",prenominal,NA,29,eagles,ty,1,NA,NA,graduated_high_school,big,NA,english,male,NA,NA,You and your friend see the following:,3,1570713764403,NA,NA,10,NA,NA,NA,congr,custom_main_text1
542,NA,bulldog,NA,NA,13,warmup/great-dane.jpg,pug,This is a,no,1,dogs,Margaret,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,29,NA,ty,NA,warmup/pug.jpg,dogs,graduated_high_school,NA,NA,english,male,NA,dogs,NA,1,1570713764403,1,This is a,10,These are both,bloodhound,NA,NA,warmup2
542,NA,pug,NA,NA,13,warmup/great-dane.jpg,pug,This is a,no,1,dogs,Margaret,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,29,NA,ty,NA,warmup/pug.jpg,dogs,graduated_high_school,NA,NA,english,male,NA,dogs,NA,1,1570713764403,2,This is a,10,These are both,great dane,NA,NA,warmup2
542,NA,weed,NA,NA,13,warmup/sunflower.png,dandelion,This is a,no,1,flowers,Margaret,NA,sunflower,NA,yes,Please label the pictures below.,NA,NA,29,NA,ty,NA,warmup/dandelion.jpg,flowers,graduated_high_school,NA,NA,english,male,NA,flowers,NA,2,1570713764403,1,This is a,10,These are both,sunflower,NA,NA,warmup2
542,NA,dandelion,NA,NA,13,warmup/sunflower.png,dandelion,This is a,no,1,flowers,Margaret,NA,sunflower,NA,yes,Please label the pictures below.,NA,NA,29,NA,ty,NA,warmup/dandelion.jpg,flowers,graduated_high_school,NA,NA,english,male,NA,flowers,NA,2,1570713764403,2,This is a,10,These are both,sunflower,NA,NA,warmup2
542,NA,swordfish,NA,NA,13,warmup/goldfish.png,swordfish,This is a,no,1,fish,Margaret,NA,goldfish,NA,yes,Please label the pictures below.,NA,NA,29,NA,ty,NA,warmup/swordfish.jpg,fish,graduated_high_school,NA,NA,english,male,NA,fish,NA,3,1570713764403,1,This is a,10,These are both,goldfish,NA,NA,warmup2
542,Please rephrase your friend's comment.,NA,It is big relative to other,images/fish-parade-swordfish.png,13,NA,NA,NA,no,1,fish,Margaret,NA,NA,1,yes,"You and your friend see another  swordfish (not pictured), and your friend says: <br/><b>That's a big fish.</b>",prenominal,NA,29,fish,ty,0,NA,NA,graduated_high_school,big,NA,english,male,NA,NA,You and your friend see the following:,1,1570713764403,NA,NA,10,NA,NA,NA,congr,custom_main_text2
542,What do you think your friend meant?,NA,It is big relative to other,images/flower-parade-basic.png,13,NA,NA,NA,no,1,flowers,Margaret,NA,NA,0,yes,"You and your friend see another  sunflower (not pictured), and your friend says: <br/><b>That's a big one.</b>",prenominal,NA,29,flowers,ty,2,NA,NA,graduated_high_school,big,NA,english,male,NA,NA,You and your friend see the following:,2,1570713764403,NA,NA,10,NA,NA,NA,basic,custom_main_text2
542,What do you think your friend meant?,NA,It is small relative to other,images/dog-parade-basic2.png,13,NA,NA,NA,no,1,dogs2,Margaret,NA,NA,0,yes,"You and your friend see another  pug (not pictured), and your friend says: <br/><b>That's a small one.</b>",prenominal,NA,29,dogs,ty,2,NA,NA,graduated_high_school,small,NA,english,male,NA,NA,You and your friend see the following:,3,1570713764403,NA,NA,10,NA,NA,NA,basic,custom_main_text2
541,<i>What do you think Speaker A meant? </i>,NA,The Empire State Building is tall relative to other,NA,13,NA,NA,NA,"your chihuahua pic most definitely looks like a minpin to me, especially when it's pictured next to the doberman :).",2,NA,jessica,1,NA,NA,yes,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",42,buildings,NA,NA,NA,NA,graduated_college,NA,comp_class_warmup,english,male,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br /><br />,1,1570713121016,1,NA,1.5,NA,NA,"buildings, scyscrapers, houses, constructions (choose one)",NA,comp_class_warmup
541,NA,redwood,NA,NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,"your chihuahua pic most definitely looks like a minpin to me, especially when it's pictured next to the doberman :).",2,trees,jessica,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,42,NA,NA,NA,warmup/sequoia.png,trees,graduated_college,NA,NA,english,male,NA,trees,NA,1,1570713121016,1,This is a,1.5,These are both,bonsai,NA,NA,warmup1
541,NA,minpin,NA,NA,13,warmup/doberman.png,chihuahua,This is a,"your chihuahua pic most definitely looks like a minpin to me, especially when it's pictured next to the doberman :).",2,dogs,jessica,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,42,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,NA,english,male,NA,dogs,NA,2,1570713121016,1,This is a,1.5,These are both,doberman,NA,NA,warmup1
541,NA,chihuahua,NA,NA,13,warmup/doberman.png,chihuahua,This is a,"your chihuahua pic most definitely looks like a minpin to me, especially when it's pictured next to the doberman :).",2,dogs,jessica,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,42,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,NA,english,male,NA,dogs,NA,2,1570713121016,2,This is a,1.5,These are both,doberman,NA,NA,warmup1
541,NA,swordfish,NA,NA,13,warmup/goldfish.png,swordfish,This is a,"your chihuahua pic most definitely looks like a minpin to me, especially when it's pictured next to the doberman :).",2,fish,jessica,NA,goldfish,NA,yes,Please label the pictures below.,NA,NA,42,NA,NA,NA,warmup/swordfish.jpg,fish,graduated_college,NA,NA,english,male,NA,fish,NA,3,1570713121016,1,This is a,1.5,These are both,goldfish,NA,NA,warmup1
541,Please rephrase your friend's comment.,NA,It is big relative to other,images/fish-parade-swordfish.png,13,NA,NA,NA,"your chihuahua pic most definitely looks like a minpin to me, especially when it's pictured next to the doberman :).",2,fish,jessica,NA,NA,1,yes,"You and your friend see another  swordfish (not pictured), and your friend says: <br/><b>That's a big swordfish.</b>",prenominal,NA,42,swordfish,NA,1,NA,NA,graduated_college,big,NA,english,male,NA,NA,You and your friend see the following:,1,1570713121016,NA,NA,1.5,NA,NA,NA,congr,custom_main_text1
541,What do you think your friend meant?,NA,It is small relative to other,images/tree-parade-bonsai.png,13,NA,NA,NA,"your chihuahua pic most definitely looks like a minpin to me, especially when it's pictured next to the doberman :).",2,trees,jessica,NA,NA,1,yes,"You and your friend see another  bonsai (not pictured), and your friend says: <br/><b>That's a small one.</b>",prenominal,NA,42,bonsai,NA,2,NA,NA,graduated_college,small,NA,english,male,NA,NA,You and your friend see the following:,2,1570713121016,NA,NA,1.5,NA,NA,NA,congr,custom_main_text1
541,What do you think your friend meant?,NA,It is small relative to other,images/dog-parade-basic.png,13,NA,NA,NA,"your chihuahua pic most definitely looks like a minpin to me, especially when it's pictured next to the doberman :).",2,dogs1,jessica,NA,NA,0,yes,"You and your friend see another  chihuahua (not pictured), and your friend says: <br/><b>That's a small chihuahua.</b>",prenominal,NA,42,chihuahuas,NA,1,NA,NA,graduated_college,small,NA,english,male,NA,NA,You and your friend see the following:,3,1570713121016,NA,NA,1.5,NA,NA,NA,basic,custom_main_text1
541,NA,pug,NA,NA,13,warmup/great-dane.jpg,pug,This is a,"your chihuahua pic most definitely looks like a minpin to me, especially when it's pictured next to the doberman :).",2,dogs,jessica,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,42,NA,NA,NA,warmup/pug.jpg,dogs,graduated_college,NA,NA,english,male,NA,dogs,NA,1,1570713121016,1,This is a,1.5,These are both,great dane,NA,NA,warmup2
541,NA,dandelion,NA,NA,13,warmup/sunflower.png,dandelion,This is a,"your chihuahua pic most definitely looks like a minpin to me, especially when it's pictured next to the doberman :).",2,flowers,jessica,NA,sunflower,NA,yes,Please label the pictures below.,NA,NA,42,NA,NA,NA,warmup/dandelion.jpg,flowers,graduated_college,NA,NA,english,male,NA,flowers,NA,2,1570713121016,1,This is a,1.5,These are both,sunflower,NA,NA,warmup2
541,NA,hummingbird,NA,NA,13,warmup/eagle.jpg,hummingbird,This is a,"your chihuahua pic most definitely looks like a minpin to me, especially when it's pictured next to the doberman :).",2,birds,jessica,NA,eagle,NA,yes,Please label the pictures below.,NA,NA,42,NA,NA,NA,warmup/colibri.jpg,birds,graduated_college,NA,NA,english,male,NA,birds,NA,3,1570713121016,1,This is an,1.5,These are both,eagle,NA,NA,warmup2
541,What do you think your friend meant?,NA,It is big relative to other,images/bird-parade-basic.png,13,NA,NA,NA,"your chihuahua pic most definitely looks like a minpin to me, especially when it's pictured next to the doberman :).",2,birds,jessica,NA,NA,0,yes,"You and your friend see another  eagle (not pictured), and your friend says: <br/><b>That's a big one.</b>",prenominal,NA,42,birds,NA,2,NA,NA,graduated_college,big,NA,english,male,NA,NA,You and your friend see the following:,1,1570713121016,NA,NA,1.5,NA,NA,NA,basic,custom_main_text2
541,What do you think your friend meant?,NA,It is small relative to other,images/dog-parade-basic2.png,13,NA,NA,NA,"your chihuahua pic most definitely looks like a minpin to me, especially when it's pictured next to the doberman :).",2,dogs2,jessica,NA,NA,0,yes,"You and your friend see another  pug (not pictured), and your friend says: <br/><b>That's a small dog.</b>",prenominal,NA,42,dogs,NA,0,NA,NA,graduated_college,small,NA,english,male,NA,NA,You and your friend see the following:,2,1570713121016,NA,NA,1.5,NA,NA,NA,basic,custom_main_text2
541,What do you think your friend meant?,NA,It is big relative to other,images/flower-parade-sunflower.png,13,NA,NA,NA,"your chihuahua pic most definitely looks like a minpin to me, especially when it's pictured next to the doberman :).",2,flowers,jessica,NA,NA,1,yes,"You and your friend see another  sunflower (not pictured), and your friend says: <br/><b>That's a big flower.</b>",prenominal,NA,42,flowers,NA,0,NA,NA,graduated_college,big,NA,english,male,NA,NA,You and your friend see the following:,3,1570713121016,NA,NA,1.5,NA,NA,NA,congr,custom_main_text2
537,<i>What do you think Speaker A meant? </i>,NA,The Empire State Building is tall relative to other,NA,13,NA,NA,NA,nope,1,NA,barbara,1,NA,NA,yes,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",31,buildings,NA,NA,NA,NA,graduated_college,NA,comp_class_warmup,english,male,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br /><br />,1,1570713316605,1,NA,1,NA,NA,"buildings, scyscrapers, houses, constructions (choose one)",NA,comp_class_warmup
537,NA,marlin,NA,NA,13,warmup/goldfish.png,swordfish,This is a,nope,1,fish,barbara,NA,goldfish,NA,yes,Please label the pictures below.,NA,NA,31,NA,NA,NA,warmup/swordfish.jpg,fish,graduated_college,NA,NA,english,male,NA,fish,NA,1,1570713316605,1,This is a,1,These are both,goldfish,NA,NA,warmup1
537,NA,swordfish,NA,NA,13,warmup/goldfish.png,swordfish,This is a,nope,1,fish,barbara,NA,goldfish,NA,yes,Please label the pictures below.,NA,NA,31,NA,NA,NA,warmup/swordfish.jpg,fish,graduated_college,NA,NA,english,male,NA,fish,NA,1,1570713316605,2,This is a,1,These are both,goldfish,NA,NA,warmup1
537,NA,weed,NA,NA,13,warmup/sunflower.png,dandelion,This is a,nope,1,flowers,barbara,NA,sunflower,NA,yes,Please label the pictures below.,NA,NA,31,NA,NA,NA,warmup/dandelion.jpg,plants,graduated_college,NA,NA,english,male,NA,flowers,NA,2,1570713316605,1,This is a,1,These are both,sunflower,NA,NA,warmup1
537,NA,dandelion,NA,NA,13,warmup/sunflower.png,dandelion,This is a,nope,1,flowers,barbara,NA,sunflower,NA,yes,Please label the pictures below.,NA,NA,31,NA,NA,NA,warmup/dandelion.jpg,flowers,graduated_college,NA,NA,english,male,NA,flowers,NA,2,1570713316605,2,This is a,1,These are both,sunflower,NA,NA,warmup1
537,NA,chihuahua,NA,NA,13,warmup/doberman.png,chihuahua,This is a,nope,1,dogs,barbara,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,31,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,NA,english,male,NA,dogs,NA,3,1570713316605,1,This is a,1,These are both,german shepherd,NA,NA,warmup1
537,NA,chihuahua,NA,NA,13,warmup/doberman.png,chihuahua,This is a,nope,1,dogs,barbara,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,31,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,NA,english,male,NA,dogs,NA,3,1570713316605,2,This is a,1,These are both,doberman,NA,NA,warmup1
537,What do you think your friend meant?,NA,It is small relative to other,images/flower-parade-basic.png,13,NA,NA,NA,nope,1,flowers,barbara,NA,NA,0,yes,"You and your friend see another  dandelion (not pictured), and your friend says: <br/><b>That's a small flower.</b>",prenominal,NA,31,flowers,NA,0,NA,NA,graduated_college,small,NA,english,male,NA,NA,You and your friend see the following:,1,1570713316605,NA,NA,1,NA,NA,NA,basic,custom_main_text1
537,Please rephrase your friend's comment.,NA,It is big relative to other,images/fish-parade-swordfish.png,13,NA,NA,NA,nope,1,fish,barbara,NA,NA,1,yes,"You and your friend see another  swordfish (not pictured), and your friend says: <br/><b>That's a big swordfish.</b>",prenominal,NA,31,swordfish,NA,1,NA,NA,graduated_college,big,NA,english,male,NA,NA,You and your friend see the following:,2,1570713316605,NA,NA,1,NA,NA,NA,congr,custom_main_text1
537,What do you think your friend meant?,NA,It is small relative to other,images/dog-parade-chihuahua.png,13,NA,NA,NA,nope,1,dogs1,barbara,NA,NA,1,yes,"You and your friend see another  chihuahua (not pictured), and your friend says: <br/><b>That's a small chihuahua.</b>",prenominal,NA,31,chihuahuas,NA,1,NA,NA,graduated_college,small,NA,english,male,NA,NA,You and your friend see the following:,3,1570713316605,NA,NA,1,NA,NA,NA,congr,custom_main_text1
537,NA,pug,NA,NA,13,warmup/great-dane.jpg,pug,This is a,nope,1,dogs,barbara,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,31,NA,NA,NA,warmup/pug.jpg,dogs,graduated_college,NA,NA,english,male,NA,dogs,NA,1,1570713316605,1,This is a,1,These are both,greyhound,NA,NA,warmup2
537,NA,pug,NA,NA,13,warmup/great-dane.jpg,pug,This is a,nope,1,dogs,barbara,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,31,NA,NA,NA,warmup/pug.jpg,dogs,graduated_college,NA,NA,english,male,NA,dogs,NA,1,1570713316605,2,This is a,1,These are both,great dane,NA,NA,warmup2
537,NA,hummingbird,NA,NA,13,warmup/eagle.jpg,hummingbird,This is a,nope,1,birds,barbara,NA,eagle,NA,yes,Please label the pictures below.,NA,NA,31,NA,NA,NA,warmup/colibri.jpg,birds,graduated_college,NA,NA,english,male,NA,birds,NA,2,1570713316605,1,This is an,1,These are both,eagle,NA,NA,warmup2
537,NA,sequoia,NA,NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,nope,1,trees,barbara,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,31,NA,NA,NA,warmup/sequoia.png,trees,graduated_college,NA,NA,english,male,NA,trees,NA,3,1570713316605,1,This is a,1,These are both,bonsai,NA,NA,warmup2
537,What do you think your friend meant?,NA,It is small relative to other,images/tree-parade-bonsai.png,13,NA,NA,NA,nope,1,trees,barbara,NA,NA,1,yes,"You and your friend see another  bonsai (not pictured), and your friend says: <br/><b>That's a small tree.</b>",prenominal,NA,31,bonsais,NA,0,NA,NA,graduated_college,small,NA,english,male,NA,NA,You and your friend see the following:,1,1570713316605,NA,NA,1,NA,NA,NA,congr,custom_main_text2
