submission_id,question,response1,sentence_left,context_picture,experiment_id,picture2,correct1,question1,problems,enjoyment,item,botresponse,correct2,pic_spec,understand,text,age,response,comments,ref_spec,picture1,response3,education,target_size,languages,sex,RT,correct3,context,trial_number,startTime,attempts,question3,fairprice,question2,response2,trial_name
273,NA,dandelion,NA,NA,9,warmup/sunflower.png,dandelion,This is a,NA,2,flowers,jessica,sunflower,NA,yes,Please label the pictures below.,22,NA,NA,NA,warmup/dandelion.jpg,flowers,some_college,NA,English,female,NA,flowers,NA,2,1565985620117,2,This is a,1,These are both,sunflower,warmup1
273,NA,swordfish,NA,NA,9,warmup/goldfish.png,swordfish,This is a,NA,2,fish,jessica,goldfish,NA,yes,Please label the pictures below.,22,NA,NA,NA,warmup/swordfish.jpg,fish,some_college,NA,English,female,NA,fish,NA,3,1565985620117,1,This is a,1,These are both,goldfish,warmup1
273,Please rephrase your friend's comment.,NA,It is big relative to other,images/bird-parade-eagle.png,9,NA,NA,NA,NA,2,birds,jessica,NA,1,yes,Your friend points to another member of the group which you cannot see and says: <br/><b> That's a big eagle.</b>,22,eagles,NA,0,NA,NA,some_college,big,English,female,NA,NA,You and your friend see the following:,1,1565985620117,NA,NA,1,NA,NA,custom_main_text1
273,Please rephrase your friend's comment.,NA,It is small relative to other,images/flower-parade-basic.png,9,NA,NA,NA,NA,2,flowers,jessica,NA,0,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a small dandelion.</b>,22,flowers,NA,0,NA,NA,some_college,small,English,female,NA,NA,You and your friend see the following:,2,1565985620117,NA,NA,1,NA,NA,custom_main_text1
273,Please rephrase your friend's comment.,NA,It is big relative to other,images/fish-parade-swordfish.png,9,NA,NA,NA,NA,2,fish,jessica,NA,1,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a big one.</b>,22,swordfish,NA,1,NA,NA,some_college,big,English,female,NA,NA,You and your friend see the following:,3,1565985620117,NA,NA,1,NA,NA,custom_main_text1
273,NA,oak tree,NA,NA,9,warmup/bonsai.jpg,redwood|sequoia,This is a,NA,2,trees,jessica,bonsai,NA,yes,Please label the pictures below.,22,NA,NA,NA,warmup/sequoia.jpg,tree,some_college,NA,English,female,NA,trees,NA,1,1565985620117,1,This is a,1,These are both,bonsai tree,warmup2
273,NA,redwood,NA,NA,9,warmup/bonsai.jpg,redwood|sequoia,This is a,NA,2,trees,jessica,bonsai,NA,yes,Please label the pictures below.,22,NA,NA,NA,warmup/sequoia.jpg,trees,some_college,NA,English,female,NA,trees,NA,1,1565985620117,2,This is a,1,These are both,bonsai,warmup2
273,NA,chihuahua,NA,NA,9,warmup/doberman.png,chihuahua,This is a,NA,2,dogs,jessica,doberman,NA,yes,Please label the pictures below.,22,NA,NA,NA,warmup/chihuahua.jpg,dogs,some_college,NA,English,female,NA,dogs,NA,2,1565985620117,1,This is a,1,These are both,great dane,warmup2
273,NA,chihuahua,NA,NA,9,warmup/doberman.png,chihuahua,This is a,NA,2,dogs,jessica,doberman,NA,yes,Please label the pictures below.,22,NA,NA,NA,warmup/chihuahua.jpg,dogs,some_college,NA,English,female,NA,dogs,NA,2,1565985620117,2,This is a,1,These are both,doberman,warmup2
273,NA,pug,NA,NA,9,warmup/great-dane.jpg,pug,This is a,NA,2,dogs,jessica,great dane,NA,yes,Please label the pictures below.,22,NA,NA,NA,warmup/pug.jpg,dogs,some_college,NA,English,female,NA,dogs,NA,3,1565985620117,1,This is a,1,These are both,great dane,warmup2
273,Please rephrase your friend's comment.,NA,It is big relative to other,images/dog-parade-basic2.png,9,NA,NA,NA,NA,2,dogs2,jessica,NA,0,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a big one.</b>,22,dogs,NA,1,NA,NA,some_college,big,English,female,NA,NA,You and your friend see the following:,1,1565985620117,NA,NA,1,NA,NA,custom_main_text2
273,Please rephrase your friend's comment.,NA,It is small relative to other,images/tree-parade-bonsai.png,9,NA,NA,NA,NA,2,trees,jessica,NA,1,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a small bonsai.</b>,22,bonsai,NA,0,NA,NA,some_college,small,English,female,NA,NA,You and your friend see the following:,2,1565985620117,NA,NA,1,NA,NA,custom_main_text2
273,Please rephrase your friend's comment.,NA,It is small relative to other,images/dog-parade-basic.png,9,NA,NA,NA,NA,2,dogs1,jessica,NA,0,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a small one.</b>,22,dogs,NA,1,NA,NA,some_college,small,English,female,NA,NA,You and your friend see the following:,3,1565985620117,NA,NA,1,NA,NA,custom_main_text2
272,NA,hummingbird,NA,NA,9,warmup/eagle.jpg,hummingbird,This is a,no,1,birds,mary,eagle,NA,yes,Please label the pictures below.,36,NA,"My biggest problem was knowing the specific names of the fish and dogs, other than that it was pretty much common sense.",NA,warmup/colibri.jpg,birds,graduated_college,NA,Englilsh,male,NA,birds,NA,1,1565985153826,1,This is an,1,These are both,eagle,warmup1
272,NA,marlin,NA,NA,9,warmup/goldfish.png,swordfish,This is a,no,1,fish,mary,goldfish,NA,yes,Please label the pictures below.,36,NA,"My biggest problem was knowing the specific names of the fish and dogs, other than that it was pretty much common sense.",NA,warmup/swordfish.jpg,fish,graduated_college,NA,Englilsh,male,NA,fish,NA,2,1565985153826,1,This is a,1,These are both,goldfish,warmup1
272,NA,swordfish,NA,NA,9,warmup/goldfish.png,swordfish,This is a,no,1,fish,mary,goldfish,NA,yes,Please label the pictures below.,36,NA,"My biggest problem was knowing the specific names of the fish and dogs, other than that it was pretty much common sense.",NA,warmup/swordfish.jpg,fish,graduated_college,NA,Englilsh,male,NA,fish,NA,2,1565985153826,2,This is a,1,These are both,goldfish,warmup1
272,NA,oak,NA,NA,9,warmup/bonsai.jpg,redwood|sequoia,This is a,no,1,trees,mary,bonsai,NA,yes,Please label the pictures below.,36,NA,"My biggest problem was knowing the specific names of the fish and dogs, other than that it was pretty much common sense.",NA,warmup/sequoia.jpg,trees,graduated_college,NA,Englilsh,male,NA,trees,NA,3,1565985153826,1,This is a,1,These are both,tree,warmup1
272,NA,redwood,NA,NA,9,warmup/bonsai.jpg,redwood|sequoia,This is a,no,1,trees,mary,bonsai,NA,yes,Please label the pictures below.,36,NA,"My biggest problem was knowing the specific names of the fish and dogs, other than that it was pretty much common sense.",NA,warmup/sequoia.jpg,trees,graduated_college,NA,Englilsh,male,NA,trees,NA,3,1565985153826,2,This is a,1,These are both,bonsai,warmup1
272,Please rephrase your friend's comment.,NA,It is small relative to other,images/fish-parade-goldfish.png,9,NA,NA,NA,no,1,fish,mary,NA,1,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That one is small.</b>,36,goldfish,"My biggest problem was knowing the specific names of the fish and dogs, other than that it was pretty much common sense.",1,NA,NA,graduated_college,small,Englilsh,male,NA,NA,You and your friend see the following:,1,1565985153826,NA,NA,1,NA,NA,custom_main_text1
272,Please rephrase your friend's comment.,NA,It is small relative to other,images/tree-parade-basic.png,9,NA,NA,NA,no,1,trees,mary,NA,0,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That one is small.</b>,36,trees,"My biggest problem was knowing the specific names of the fish and dogs, other than that it was pretty much common sense.",1,NA,NA,graduated_college,small,Englilsh,male,NA,NA,You and your friend see the following:,2,1565985153826,NA,NA,1,NA,NA,custom_main_text1
272,Please rephrase your friend's comment.,NA,It is big relative to other,images/bird-parade-eagle.png,9,NA,NA,NA,no,1,birds,mary,NA,1,yes,Your friend points to another member of the group which you cannot see and says: <br/><b> That eagle is big.</b>,36,eagles,"My biggest problem was knowing the specific names of the fish and dogs, other than that it was pretty much common sense.",0,NA,NA,graduated_college,big,Englilsh,male,NA,NA,You and your friend see the following:,3,1565985153826,NA,NA,1,NA,NA,custom_main_text1
272,NA,diandilion,NA,NA,9,warmup/sunflower.png,dandelion,This is a,no,1,flowers,mary,sunflower,NA,yes,Please label the pictures below.,36,NA,"My biggest problem was knowing the specific names of the fish and dogs, other than that it was pretty much common sense.",NA,warmup/dandelion.jpg,flowers,graduated_college,NA,Englilsh,male,NA,flowers,NA,1,1565985153826,1,This is a,1,These are both,sunflower,warmup2
272,NA,dandelion,NA,NA,9,warmup/sunflower.png,dandelion,This is a,no,1,flowers,mary,sunflower,NA,yes,Please label the pictures below.,36,NA,"My biggest problem was knowing the specific names of the fish and dogs, other than that it was pretty much common sense.",NA,warmup/dandelion.jpg,flowers,graduated_college,NA,Englilsh,male,NA,flowers,NA,1,1565985153826,2,This is a,1,These are both,sunflower,warmup2
272,NA,poodle,NA,NA,9,warmup/great-dane.jpg,pug,This is a,no,1,dogs,mary,great dane,NA,yes,Please label the pictures below.,36,NA,"My biggest problem was knowing the specific names of the fish and dogs, other than that it was pretty much common sense.",NA,warmup/pug.jpg,dogs,graduated_college,NA,Englilsh,male,NA,dogs,NA,2,1565985153826,1,This is a,1,These are both,lab,warmup2
272,NA,pug,NA,NA,9,warmup/great-dane.jpg,pug,This is a,no,1,dogs,mary,great dane,NA,yes,Please label the pictures below.,36,NA,"My biggest problem was knowing the specific names of the fish and dogs, other than that it was pretty much common sense.",NA,warmup/pug.jpg,dogs,graduated_college,NA,Englilsh,male,NA,dogs,NA,2,1565985153826,2,This is a,1,These are both,great dane,warmup2
272,NA,poodle,NA,NA,9,warmup/doberman.png,chihuahua,This is a,no,1,dogs,mary,doberman,NA,yes,Please label the pictures below.,36,NA,"My biggest problem was knowing the specific names of the fish and dogs, other than that it was pretty much common sense.",NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,Englilsh,male,NA,dogs,NA,3,1565985153826,1,This is a,1,These are both,terrier,warmup2
272,NA,chihuhua,NA,NA,9,warmup/doberman.png,chihuahua,This is a,no,1,dogs,mary,doberman,NA,yes,Please label the pictures below.,36,NA,"My biggest problem was knowing the specific names of the fish and dogs, other than that it was pretty much common sense.",NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,Englilsh,male,NA,dogs,NA,3,1565985153826,2,This is a,1,These are both,doberman,warmup2
272,NA,chihuahua,NA,NA,9,warmup/doberman.png,chihuahua,This is a,no,1,dogs,mary,doberman,NA,yes,Please label the pictures below.,36,NA,"My biggest problem was knowing the specific names of the fish and dogs, other than that it was pretty much common sense.",NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,Englilsh,male,NA,dogs,NA,3,1565985153826,3,This is a,1,These are both,doberman,warmup2
272,Please rephrase your friend's comment.,NA,It is small relative to other,images/dog-parade-basic2.png,9,NA,NA,NA,no,1,dogs2,mary,NA,0,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That pug is small.</b>,36,dogs,"My biggest problem was knowing the specific names of the fish and dogs, other than that it was pretty much common sense.",0,NA,NA,graduated_college,small,Englilsh,male,NA,NA,You and your friend see the following:,1,1565985153826,NA,NA,1,NA,NA,custom_main_text2
272,Please rephrase your friend's comment.,NA,It is big relative to other,images/dog-parade-doberman.png,9,NA,NA,NA,no,1,dogs1,mary,NA,1,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That one is big.</b>,36,dogs,"My biggest problem was knowing the specific names of the fish and dogs, other than that it was pretty much common sense.",1,NA,NA,graduated_college,big,Englilsh,male,NA,NA,You and your friend see the following:,2,1565985153826,NA,NA,1,NA,NA,custom_main_text2
272,Please rephrase your friend's comment.,NA,It is big relative to other,images/flower-parade-basic.png,9,NA,NA,NA,no,1,flowers,mary,NA,0,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That sunflower is big.</b>,36,flowers,"My biggest problem was knowing the specific names of the fish and dogs, other than that it was pretty much common sense.",0,NA,NA,graduated_college,big,Englilsh,male,NA,NA,You and your friend see the following:,3,1565985153826,NA,NA,1,NA,NA,custom_main_text2
271,NA,little dog,NA,NA,9,warmup/doberman.png,chihuahua,This is a,NA,0,dogs,Elizabeth,doberman,NA,yes,Please label the pictures below.,37,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,english,female,NA,dogs,NA,1,1565984706725,1,This is a,1,These are both,doberman,warmup1
271,NA,chihuahua,NA,NA,9,warmup/doberman.png,chihuahua,This is a,NA,0,dogs,Elizabeth,doberman,NA,yes,Please label the pictures below.,37,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,english,female,NA,dogs,NA,1,1565984706725,2,This is a,1,These are both,doberman,warmup1
271,NA,shark,NA,NA,9,warmup/goldfish.png,swordfish,This is a,NA,0,fish,Elizabeth,goldfish,NA,yes,Please label the pictures below.,37,NA,NA,NA,warmup/swordfish.jpg,sea creatures,graduated_college,NA,english,female,NA,fish,NA,2,1565984706725,1,This is a,1,These are both,goldfish,warmup1
271,NA,shark,NA,NA,9,warmup/goldfish.png,swordfish,This is a,NA,0,fish,Elizabeth,goldfish,NA,yes,Please label the pictures below.,37,NA,NA,NA,warmup/swordfish.jpg,sea creatures,graduated_college,NA,english,female,NA,fish,NA,2,1565984706725,2,This is a,1,These are both,fish,warmup1
271,NA,shark,NA,NA,9,warmup/goldfish.png,swordfish,This is a,NA,0,fish,Elizabeth,goldfish,NA,yes,Please label the pictures below.,37,NA,NA,NA,warmup/swordfish.jpg,fish,graduated_college,NA,english,female,NA,fish,NA,2,1565984706725,3,This is a,1,These are both,goldfish,warmup1
271,NA,shark,NA,NA,9,warmup/goldfish.png,swordfish,This is a,NA,0,fish,Elizabeth,goldfish,NA,yes,Please label the pictures below.,37,NA,NA,NA,warmup/swordfish.jpg,fish,graduated_college,NA,english,female,NA,fish,NA,2,1565984706725,4,This is a,1,These are both,goldfish,warmup1
271,NA,swordfish,NA,NA,9,warmup/goldfish.png,swordfish,This is a,NA,0,fish,Elizabeth,goldfish,NA,yes,Please label the pictures below.,37,NA,NA,NA,warmup/swordfish.jpg,fish,graduated_college,NA,english,female,NA,fish,NA,2,1565984706725,5,This is a,1,These are both,goldfish,warmup1
271,NA,daffoldil,NA,NA,9,warmup/sunflower.png,dandelion,This is a,NA,0,flowers,Elizabeth,sunflower,NA,yes,Please label the pictures below.,37,NA,NA,NA,warmup/dandelion.jpg,flowers,graduated_college,NA,english,female,NA,flowers,NA,3,1565984706725,1,This is a,1,These are both,sunflower,warmup1
271,NA,dandelion,NA,NA,9,warmup/sunflower.png,dandelion,This is a,NA,0,flowers,Elizabeth,sunflower,NA,yes,Please label the pictures below.,37,NA,NA,NA,warmup/dandelion.jpg,flowers,graduated_college,NA,english,female,NA,flowers,NA,3,1565984706725,2,This is a,1,These are both,sunflower,warmup1
271,Please rephrase your friend's comment.,NA,It is small relative to other,images/dog-parade-basic.png,9,NA,NA,NA,NA,0,dogs1,Elizabeth,NA,0,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a small chihuahua.</b>,37,dogs,NA,0,NA,NA,graduated_college,small,english,female,NA,NA,You and your friend see the following:,1,1565984706725,NA,NA,1,NA,NA,custom_main_text1
271,Please rephrase your friend's comment.,NA,It is big relative to other,images/fish-parade-basic.png,9,NA,NA,NA,NA,0,fish,Elizabeth,NA,0,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a big swordfish.</b>,37,fish,NA,0,NA,NA,graduated_college,big,english,female,NA,NA,You and your friend see the following:,2,1565984706725,NA,NA,1,NA,NA,custom_main_text1
271,Please rephrase your friend's comment.,NA,It is big relative to other,images/flower-parade-sunflower.png,9,NA,NA,NA,NA,0,flowers,Elizabeth,NA,1,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a big one.</b>,37,flowers,NA,1,NA,NA,graduated_college,big,english,female,NA,NA,You and your friend see the following:,3,1565984706725,NA,NA,1,NA,NA,custom_main_text1
271,NA,hummingbird,NA,NA,9,warmup/eagle.jpg,hummingbird,This is a,NA,0,birds,Elizabeth,eagle,NA,yes,Please label the pictures below.,37,NA,NA,NA,warmup/colibri.jpg,birds,graduated_college,NA,english,female,NA,birds,NA,1,1565984706725,1,This is an,1,These are both,eagle,warmup2
271,NA,pine tree,NA,NA,9,warmup/bonsai.jpg,redwood|sequoia,This is a,NA,0,trees,Elizabeth,bonsai,NA,yes,Please label the pictures below.,37,NA,NA,NA,warmup/sequoia.jpg,trees,graduated_college,NA,english,female,NA,trees,NA,2,1565984706725,1,This is a,1,These are both,bonsai,warmup2
271,NA,redwood,NA,NA,9,warmup/bonsai.jpg,redwood|sequoia,This is a,NA,0,trees,Elizabeth,bonsai,NA,yes,Please label the pictures below.,37,NA,NA,NA,warmup/sequoia.jpg,trees,graduated_college,NA,english,female,NA,trees,NA,2,1565984706725,2,This is a,1,These are both,bonsai,warmup2
271,NA,bulldog,NA,NA,9,warmup/great-dane.jpg,pug,This is a,NA,0,dogs,Elizabeth,great dane,NA,yes,Please label the pictures below.,37,NA,NA,NA,warmup/pug.jpg,dogs,graduated_college,NA,english,female,NA,dogs,NA,3,1565984706725,1,This is a,1,These are both,greyhound,warmup2
271,NA,pug,NA,NA,9,warmup/great-dane.jpg,pug,This is a,NA,0,dogs,Elizabeth,great dane,NA,yes,Please label the pictures below.,37,NA,NA,NA,warmup/pug.jpg,dogs,graduated_college,NA,english,female,NA,dogs,NA,3,1565984706725,2,This is a,1,These are both,greyhound,warmup2
271,NA,pug,NA,NA,9,warmup/great-dane.jpg,pug,This is a,NA,0,dogs,Elizabeth,great dane,NA,yes,Please label the pictures below.,37,NA,NA,NA,warmup/pug.jpg,dogs,graduated_college,NA,english,female,NA,dogs,NA,3,1565984706725,3,This is a,1,These are both,great dane,warmup2
271,Please rephrase your friend's comment.,NA,It is small relative to other,images/dog-parade-pug.png,9,NA,NA,NA,NA,0,dogs2,Elizabeth,NA,1,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a small pug.</b>,37,pugs,NA,0,NA,NA,graduated_college,small,english,female,NA,NA,You and your friend see the following:,1,1565984706725,NA,NA,1,NA,NA,custom_main_text2
271,Please rephrase your friend's comment.,NA,It is small relative to other,images/bird-parade-hummingbird.png,9,NA,NA,NA,NA,0,birds,Elizabeth,NA,1,yes,Your friend points to another member of the group which you cannot see and says: <br/><b> That's a small one.</b>,37,birds,NA,1,NA,NA,graduated_college,small,english,female,NA,NA,You and your friend see the following:,2,1565984706725,NA,NA,1,NA,NA,custom_main_text2
271,Please rephrase your friend's comment.,NA,It is big relative to other,images/tree-parade-basic.png,9,NA,NA,NA,NA,0,trees,Elizabeth,NA,0,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a big one.</b>,37,trees,NA,1,NA,NA,graduated_college,big,english,female,NA,NA,You and your friend see the following:,3,1565984706725,NA,NA,1,NA,NA,custom_main_text2
270,NA,swordfish,NA,NA,9,warmup/goldfish.png,swordfish,This is a,no problems whatsoever :),2,fish,linda,goldfish,NA,yes,Please label the pictures below.,29,NA,Thank you for the opportunity to participate in this study. I look forward to any future encounters we may have and wish you the very best of luck with this study. I hope you have a wonderful day.,NA,warmup/swordfish.jpg,fish,graduated_high_school,NA,English,male,NA,fish,NA,1,1565984090176,1,This is a,2,These are both,goldfish,warmup1
270,NA,hummingbird,NA,NA,9,warmup/eagle.jpg,hummingbird,This is a,no problems whatsoever :),2,birds,linda,eagle,NA,yes,Please label the pictures below.,29,NA,Thank you for the opportunity to participate in this study. I look forward to any future encounters we may have and wish you the very best of luck with this study. I hope you have a wonderful day.,NA,warmup/colibri.jpg,birds,graduated_high_school,NA,English,male,NA,birds,NA,2,1565984090176,1,This is an,2,These are both,eagle,warmup1
270,NA,pug,NA,NA,9,warmup/great-dane.jpg,pug,This is a,no problems whatsoever :),2,dogs,linda,great dane,NA,yes,Please label the pictures below.,29,NA,Thank you for the opportunity to participate in this study. I look forward to any future encounters we may have and wish you the very best of luck with this study. I hope you have a wonderful day.,NA,warmup/pug.jpg,dogs,graduated_high_school,NA,English,male,NA,dogs,NA,3,1565984090176,1,This is a,2,These are both,labrador,warmup1
270,NA,pug,NA,NA,9,warmup/great-dane.jpg,pug,This is a,no problems whatsoever :),2,dogs,linda,great dane,NA,yes,Please label the pictures below.,29,NA,Thank you for the opportunity to participate in this study. I look forward to any future encounters we may have and wish you the very best of luck with this study. I hope you have a wonderful day.,NA,warmup/pug.jpg,dogs,graduated_high_school,NA,English,male,NA,dogs,NA,3,1565984090176,2,This is a,2,These are both,great dane,warmup1
270,Please rephrase your friend's comment.,NA,It is big relative to other,images/dog-parade-basic2.png,9,NA,NA,NA,no problems whatsoever :),2,dogs2,linda,NA,0,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That one is big.</b>,29,dogs,Thank you for the opportunity to participate in this study. I look forward to any future encounters we may have and wish you the very best of luck with this study. I hope you have a wonderful day.,1,NA,NA,graduated_high_school,big,English,male,NA,NA,You and your friend see the following:,1,1565984090176,NA,NA,2,NA,NA,custom_main_text1
270,Please rephrase your friend's comment.,NA,It is big relative to other,images/fish-parade-swordfish.png,9,NA,NA,NA,no problems whatsoever :),2,fish,linda,NA,1,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That swordfish is big.</b>,29,swordfish,Thank you for the opportunity to participate in this study. I look forward to any future encounters we may have and wish you the very best of luck with this study. I hope you have a wonderful day.,0,NA,NA,graduated_high_school,big,English,male,NA,NA,You and your friend see the following:,2,1565984090176,NA,NA,2,NA,NA,custom_main_text1
270,Please rephrase your friend's comment.,NA,It is small relative to other,images/bird-parade-basic.png,9,NA,NA,NA,no problems whatsoever :),2,birds,linda,NA,0,yes,Your friend points to another member of the group which you cannot see and says: <br/><b> That one is small.</b>,29,eagles,Thank you for the opportunity to participate in this study. I look forward to any future encounters we may have and wish you the very best of luck with this study. I hope you have a wonderful day.,1,NA,NA,graduated_high_school,small,English,male,NA,NA,You and your friend see the following:,3,1565984090176,NA,NA,2,NA,NA,custom_main_text1
270,NA,Tree,NA,NA,9,warmup/bonsai.jpg,redwood|sequoia,This is a,no problems whatsoever :),2,trees,linda,bonsai,NA,yes,Please label the pictures below.,29,NA,Thank you for the opportunity to participate in this study. I look forward to any future encounters we may have and wish you the very best of luck with this study. I hope you have a wonderful day.,NA,warmup/sequoia.jpg,plants,graduated_high_school,NA,English,male,NA,trees,NA,1,1565984090176,1,This is a,2,These are both,sapling,warmup2
270,NA,redwood,NA,NA,9,warmup/bonsai.jpg,redwood|sequoia,This is a,no problems whatsoever :),2,trees,linda,bonsai,NA,yes,Please label the pictures below.,29,NA,Thank you for the opportunity to participate in this study. I look forward to any future encounters we may have and wish you the very best of luck with this study. I hope you have a wonderful day.,NA,warmup/sequoia.jpg,tree,graduated_high_school,NA,English,male,NA,trees,NA,1,1565984090176,2,This is a,2,These are both,bonsai,warmup2
270,NA,redwood,NA,NA,9,warmup/bonsai.jpg,redwood|sequoia,This is a,no problems whatsoever :),2,trees,linda,bonsai,NA,yes,Please label the pictures below.,29,NA,Thank you for the opportunity to participate in this study. I look forward to any future encounters we may have and wish you the very best of luck with this study. I hope you have a wonderful day.,NA,warmup/sequoia.jpg,trees,graduated_high_school,NA,English,male,NA,trees,NA,1,1565984090176,3,This is a,2,These are both,bonsai,warmup2
270,NA,Chihuahua,NA,NA,9,warmup/doberman.png,chihuahua,This is a,no problems whatsoever :),2,dogs,linda,doberman,NA,yes,Please label the pictures below.,29,NA,Thank you for the opportunity to participate in this study. I look forward to any future encounters we may have and wish you the very best of luck with this study. I hope you have a wonderful day.,NA,warmup/chihuahua.jpg,dogs,graduated_high_school,NA,English,male,NA,dogs,NA,2,1565984090176,1,This is a,2,These are both,Doberman,warmup2
270,NA,dandelion,NA,NA,9,warmup/sunflower.png,dandelion,This is a,no problems whatsoever :),2,flowers,linda,sunflower,NA,yes,Please label the pictures below.,29,NA,Thank you for the opportunity to participate in this study. I look forward to any future encounters we may have and wish you the very best of luck with this study. I hope you have a wonderful day.,NA,warmup/dandelion.jpg,flowers,graduated_high_school,NA,English,male,NA,flowers,NA,3,1565984090176,1,This is a,2,These are both,sunflower,warmup2
270,Please rephrase your friend's comment.,NA,It is big relative to other,images/tree-parade-basic.png,9,NA,NA,NA,no problems whatsoever :),2,trees,linda,NA,0,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That redwood is big.</b>,29,trees,Thank you for the opportunity to participate in this study. I look forward to any future encounters we may have and wish you the very best of luck with this study. I hope you have a wonderful day.,0,NA,NA,graduated_high_school,big,English,male,NA,NA,You and your friend see the following:,1,1565984090176,NA,NA,2,NA,NA,custom_main_text2
270,Please rephrase your friend's comment.,NA,It is small relative to other,images/dog-parade-chihuahua.png,9,NA,NA,NA,no problems whatsoever :),2,dogs1,linda,NA,1,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That one is small.</b>,29,dogs,Thank you for the opportunity to participate in this study. I look forward to any future encounters we may have and wish you the very best of luck with this study. I hope you have a wonderful day.,1,NA,NA,graduated_high_school,small,English,male,NA,NA,You and your friend see the following:,2,1565984090176,NA,NA,2,NA,NA,custom_main_text2
270,Please rephrase your friend's comment.,NA,It is small relative to other,images/flower-parade-dandelion.png,9,NA,NA,NA,no problems whatsoever :),2,flowers,linda,NA,1,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That dandelion is small.</b>,29,flowers,Thank you for the opportunity to participate in this study. I look forward to any future encounters we may have and wish you the very best of luck with this study. I hope you have a wonderful day.,0,NA,NA,graduated_high_school,small,English,male,NA,NA,You and your friend see the following:,3,1565984090176,NA,NA,2,NA,NA,custom_main_text2
269,NA,pug,NA,NA,9,warmup/great-dane.jpg,pug,This is a,NA,1,dogs,jessica,great dane,NA,yes,Please label the pictures below.,51,NA,NA,NA,warmup/pug.jpg,dogs,some_college,NA,english,male,NA,dogs,NA,1,1565984256613,1,This is a,0.75,These are both,great dane,warmup1
269,NA,dafodile,NA,NA,9,warmup/sunflower.png,dandelion,This is a,NA,1,flowers,jessica,sunflower,NA,yes,Please label the pictures below.,51,NA,NA,NA,warmup/dandelion.jpg,flowers,some_college,NA,english,male,NA,flowers,NA,2,1565984256613,1,This is a,0.75,These are both,sunflower,warmup1
269,NA,dandelion,NA,NA,9,warmup/sunflower.png,dandelion,This is a,NA,1,flowers,jessica,sunflower,NA,yes,Please label the pictures below.,51,NA,NA,NA,warmup/dandelion.jpg,flowers,some_college,NA,english,male,NA,flowers,NA,2,1565984256613,2,This is a,0.75,These are both,sunflower,warmup1
269,NA,chihuahua,NA,NA,9,warmup/doberman.png,chihuahua,This is a,NA,1,dogs,jessica,doberman,NA,yes,Please label the pictures below.,51,NA,NA,NA,warmup/chihuahua.jpg,dogs,some_college,NA,english,male,NA,dogs,NA,3,1565984256613,1,This is a,0.75,These are both,doberman,warmup1
269,Please rephrase your friend's comment.,NA,It is big relative to other,images/dog-parade-basic.png,9,NA,NA,NA,NA,1,dogs1,jessica,NA,0,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a big one.</b>,51,dogs,NA,1,NA,NA,some_college,big,english,male,NA,NA,You and your friend see the following:,1,1565984256613,NA,NA,0.75,NA,NA,custom_main_text1
269,Please rephrase your friend's comment.,NA,It is small relative to other,images/flower-parade-dandelion.png,9,NA,NA,NA,NA,1,flowers,jessica,NA,1,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a small dandelion.</b>,51,dandelions,NA,0,NA,NA,some_college,small,english,male,NA,NA,You and your friend see the following:,2,1565984256613,NA,NA,0.75,NA,NA,custom_main_text1
269,Please rephrase your friend's comment.,NA,It is small relative to other,images/dog-parade-pug.png,9,NA,NA,NA,NA,1,dogs2,jessica,NA,1,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a small pug.</b>,51,pugs,NA,0,NA,NA,some_college,small,english,male,NA,NA,You and your friend see the following:,3,1565984256613,NA,NA,0.75,NA,NA,custom_main_text1
